#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 06 23 03 30 999  3.8  5.6  0.61  2.83 99.00 999 9999.0  19.0  20.3  18.4 99.0 99.00
2020 06 23 03 40 999  4.1  5.5  0.69  2.83 99.00 999 9999.0  18.9  20.2  18.4 99.0 99.00
2020 06 23 03 50 999  4.7  6.0  0.67  2.83 99.00 999 9999.0  19.1  20.2  18.5 99.0 99.00
2020 06 23 04 00 999  4.8  6.4  0.64  3.02 99.00 251 9999.0  19.2  20.2  18.6 99.0 99.00
2020 06 23 04 10 999  4.3  5.5  0.53  3.25 99.00 283 9999.0  19.2  20.3  18.5 99.0 99.00
2020 06 23 04 20 999  4.4  5.7  0.49  3.31 99.00 269 9999.0  19.2  20.2  18.7 99.0 99.00
2020 06 23 04 30 999  4.3  6.2  0.48  3.39 99.00 269 9999.0  19.2  20.2  18.6 99.0 99.00
2020 06 23 04 40 999  3.3  4.5  0.45  3.51 99.00 276 9999.0  19.2  20.2  18.6 99.0 99.00
2020 06 23 04 50 999  5.7  8.6  0.42  3.39 99.00 274 9999.0  19.2  20.2  18.6 99.0 99.00
2020 06 23 05 00 999  6.0  7.6  0.41  3.39 99.00 999 9999.0  19.2  20.2  18.3 99.0 99.00
2020 06 23 05 10 999  4.7  6.4  0.40  3.26 99.00 271 9999.0  19.1  20.2  18.1 99.0 99.00
2020 06 23 05 20 999  3.6  4.9  0.40  3.26 99.00 999 9999.0  19.1  20.2  18.1 99.0 99.00
2020 06 23 05 30 999  3.6  4.8  0.39  3.26 99.00 999 9999.0  19.2  20.2  18.1 99.0 99.00
2020 06 23 05 40 999  3.1  3.9  0.37  2.67 99.00 261 9999.0  19.1  20.1  18.0 99.0 99.00
2020 06 23 05 50 999  3.5  4.3  0.34  2.67 99.00 999 9999.0  19.1  20.1  18.0 99.0 99.00
2020 06 23 06 10 999  3.6  4.5  0.29  2.30 99.00 279 9999.0  18.7  20.1  17.9 99.0 99.00
2020 06 23 06 20 999  3.8  4.8  0.28  2.60 99.00 278 9999.0  18.8  20.1  18.0 99.0 99.00
2020 06 23 06 30 999  4.0  5.2  0.27  2.36 99.00 266 9999.0  18.9  20.1  17.9 99.0 99.00
2020 06 23 06 40 999  4.1  5.2  0.27  2.36 99.00 270 9999.0  18.8  20.0  18.0 99.0 99.00
2020 06 23 06 50 999  3.9  4.9  0.29  2.36 99.00 999 9999.0  18.7  20.0  18.0 99.0 99.00
2020 06 23 07 00 999  4.2  5.0  0.29 99.00 99.00 250 9999.0  18.7  20.0  18.1 99.0 99.00
2020 06 23 07 10 999  4.2  5.2  0.29 99.00 99.00 259 9999.0  18.7  20.0  18.1 99.0 99.00
2020 06 23 07 20 999  3.8  5.0  0.28 99.00 99.00 233 9999.0  18.8  19.9  18.0 99.0 99.00
2020 06 23 07 30 999  3.9  4.8  0.28 99.00 99.00 242 9999.0  18.8  19.9  18.1 99.0 99.00
2020 06 23 07 40 999  4.0  4.8  0.31 99.00 99.00 999 9999.0  18.9  19.9  18.2 99.0 99.00
2020 06 23 07 50 999  4.1  4.9  0.31 99.00 99.00 262 9999.0  19.0  19.8  18.2 99.0 99.00
2020 06 23 08 00 999  4.4  6.1  0.32 99.00 99.00 278 9999.0  19.2  19.8  18.0 99.0 99.00
2020 06 23 08 10 999  5.2  6.5  0.30  2.06 99.00 263 9999.0  19.4  19.8  17.9 99.0 99.00
2020 06 23 08 20 999  4.9  6.2  0.31  2.11 99.00 265 9999.0  19.3  19.8  18.0 99.0 99.00
2020 06 23 08 30 999  4.9  6.3  0.32  2.10 99.00 264 9999.0  19.3  19.8  18.1 99.0 99.00
2020 06 23 08 40 999  5.3  6.6  0.34  2.23 99.00 252 9999.0  19.3  19.8  18.1 99.0 99.00
2020 06 23 08 50 999  5.6  7.3  0.34  2.29 99.00 253 9999.0  19.3  19.7  18.2 99.0 99.00
2020 06 23 09 00 999  6.0  7.4  0.36  2.36 99.00 260 9999.0  19.3  19.7  18.3 99.0 99.00
2020 06 23 09 10 999  6.2  7.8  0.39  2.47 99.00 274 9999.0  19.3  19.7  18.3 99.0 99.00
2020 06 23 09 20 999  5.6  7.1  0.42  2.49 99.00 259 9999.0  19.2  19.7  18.3 99.0 99.00
2020 06 23 09 30 999  5.4  7.1  0.44  2.54 99.00 269 9999.0  19.2  19.6  18.4 99.0 99.00
2020 06 23 09 40 999  6.3  9.2  0.48  2.54 99.00 999 9999.0  19.2  19.6  18.2 99.0 99.00
2020 06 23 09 50 999  7.4  9.2  0.49  2.54 99.00 999 9999.0  18.9  19.5  17.4 99.0 99.00
2020 06 23 10 00 999  7.2  9.2  0.49  2.54 99.00 256 9999.0  18.9  19.5  17.2 99.0 99.00
2020 06 23 10 10 999  7.2  8.9  0.49  2.54 99.00 354 9999.0  18.8  19.4  17.3 99.0 99.00
2020 06 23 10 20 999  6.8  8.7  0.51  2.67 99.00 298 9999.0  18.7  19.4  17.5 99.0 99.00
2020 06 23 10 30 999  6.5  8.8  0.54  2.77 99.00 291 9999.0  18.7  19.4  17.5 99.0 99.00
2020 06 23 10 50 999  8.8 11.1  0.66  2.93 99.00  69 9999.0  18.4  19.3  16.7 99.0 99.00
2020 06 23 11 00 999  7.3 10.5  0.80  2.93 99.00 321 9999.0  18.2  19.3  16.6 99.0 99.00
2020 06 23 11 10 999  7.5 10.0  0.84  3.04 99.00 309 9999.0  18.1  19.3  16.6 99.0 99.00
2020 06 23 11 20 999  7.7 10.0  0.98  3.04 99.00  56 9999.0  18.0  19.3  16.8 99.0 99.00
2020 06 23 11 30 999  7.7 10.0  1.04  3.04 99.00 999 9999.0  18.2  19.2  16.6 99.0 99.00
2020 06 23 11 50 999  7.7  9.9  1.02  3.43 99.00 281 9999.0  18.2  19.1  16.3 99.0 99.00
2020 06 23 12 00 999  7.4  9.6  0.98  3.55 99.00 310 9999.0  18.1  19.1  16.1 99.0 99.00
2020 06 23 12 10 999  7.0  9.0  0.99  3.62 99.00 296 9999.0  18.1  19.1  16.0 99.0 99.00
2020 06 23 12 20 999  7.4 10.6  1.04  3.70 99.00 307 9999.0  18.0  19.1  16.1 99.0 99.00
2020 06 23 12 30 999  7.6 10.8  1.07  3.70 99.00 999 9999.0  18.0  19.0  16.1 99.0 99.00
2020 06 23 12 40 999  7.8 10.4  1.10  3.81 99.00 324 9999.0  17.7  19.0  15.9 99.0 99.00
2020 06 23 12 50 999  8.2 11.0  1.10  3.80 99.00 344 9999.0  17.5  18.9  15.8 99.0 99.00
2020 06 23 13 00 999  8.8 11.4  1.03  3.76 99.00 343 9999.0  17.4  18.9  15.2 99.0 99.00
2020 06 23 13 10 999  8.8 11.3  1.04  3.74 99.00 322 9999.0  17.4  18.9  15.3 99.0 99.00
2020 06 23 13 20 999  8.0 11.0  1.17  3.88 99.00 359 9999.0  17.2  18.8  15.2 99.0 99.00
2020 06 23 13 30 999  8.3 10.8  1.41  3.88 99.00 999 9999.0  17.0  18.8  15.2 99.0 99.00
2020 06 23 14 00 999  6.7  9.4  1.38  4.29 99.00 311 9999.0  16.9  18.7  15.1 99.0 99.00
2020 06 23 14 10 999  6.6  9.4  1.42  4.29 99.00 302 9999.0  16.8  18.7  15.1 99.0 99.00
2020 06 23 14 20 999  6.6  8.5  1.33  4.37 99.00 331 9999.0  16.9  18.6  15.1 99.0 99.00
2020 06 23 14 30 999  6.3  8.7  1.35  4.43 99.00 302 9999.0  17.0  18.6  14.9 99.0 99.00
2020 06 23 14 40 999  6.1  8.2  1.29  4.47 99.00 320 9999.0  17.1  18.6  15.1 99.0 99.00
2020 06 23 14 50 999  6.0  7.6  1.22  4.47 99.00 999 9999.0  17.2  18.6  15.3 99.0 99.00
2020 06 23 15 00 999  5.9  7.9  1.13  4.55 99.00 357 9999.0  17.3  18.6  15.6 99.0 99.00
2020 06 23 15 10 999  6.3  8.3  1.09  4.35 99.00 335 9999.0  17.5  18.6  15.5 99.0 99.00
2020 06 23 15 20 999  7.0  9.5  1.24  4.35 99.00 999 9999.0  17.7  18.6  15.4 99.0 99.00
2020 06 23 15 30 999  7.2  9.1  1.25  4.37 99.00 350 9999.0  17.7  18.6  15.1 99.0 99.00
2020 06 23 15 40 999  7.4  9.8  1.24  4.05 99.00 293 9999.0  17.8  18.6  15.0 99.0 99.00
2020 06 23 15 50 999  7.4  9.6  1.14  4.05 99.00 999 9999.0  17.7  18.6  15.1 99.0 99.00
2020 06 23 16 00 999  7.5  9.6  1.20  4.21 99.00   5 9999.0  17.7  18.6  14.7 99.0 99.00
2020 06 23 16 10 999  7.5  9.8  1.22  4.21 99.00 106 9999.0  17.6  18.6  14.2 99.0 99.00
2020 06 23 16 20 999  7.3  9.0  1.16  4.24 99.00 349 9999.0  17.5  18.6  14.1 99.0 99.00
2020 06 23 16 30 999  6.2  8.6  1.11  4.45 99.00   6 9999.0  17.4  18.6  14.0 99.0 99.00
2020 06 23 16 40 999  5.5  7.4  1.10  4.48 99.00  19 9999.0  17.4  18.6  13.7 99.0 99.00
2020 06 23 16 50 999  4.7  6.4  1.24  4.48 99.00  21 9999.0  17.5  18.7  13.5 99.0 99.00
2020 06 23 17 00 999  3.8  5.3  1.23  4.45 99.00 308 9999.0  17.4  18.7  13.4 99.0 99.00
2020 06 23 17 10 999  3.6  5.0  1.20  4.55 99.00  11 9999.0  17.5  18.7  13.2 99.0 99.00
2020 06 23 17 20 999  3.6  5.3  1.04  4.63 99.00 333 9999.0  17.5  18.7  13.3 99.0 99.00
2020 06 23 17 30 999  2.9  4.2  1.02  4.82 99.00 310 9999.0  17.6  18.7  13.7 99.0 99.00
2020 06 23 17 40 999  2.9  4.3  1.00  4.93 99.00   5 9999.0  17.6  18.7  13.7 99.0 99.00
2020 06 23 17 50 999  3.0  4.0  1.01  4.81 99.00  72 9999.0  17.7  18.8  13.8 99.0 99.00
2020 06 23 18 00 999  3.1  4.1  1.03  4.67 99.00  13 9999.0  17.8  18.8  14.0 99.0 99.00
2020 06 23 18 20 999  3.2  4.4  0.96  4.81 99.00  54 9999.0  18.0  18.9  14.5 99.0 99.00
2020 06 23 18 30 999  2.9  3.9  0.95  5.15 99.00 352 9999.0  18.1  18.9  14.5 99.0 99.00
2020 06 23 18 40 999  3.0  4.2  0.97  5.56 99.00 347 9999.0  18.2  18.9  14.6 99.0 99.00
2020 06 23 18 50 999  2.5  3.9  1.01  5.68 99.00 351 9999.0  18.3  19.0  14.9 99.0 99.00
2020 06 23 19 00 999  2.7  3.6  1.02  5.66 99.00   7 9999.0  18.4  19.0  15.0 99.0 99.00
2020 06 23 19 10 999  3.1  4.0  1.01  5.62 99.00 354 9999.0  18.5  19.1  15.2 99.0 99.00
2020 06 23 19 20 999  2.8  4.0  0.99  5.95 99.00 342 9999.0  18.6  19.1  15.3 99.0 99.00
2020 06 23 19 30 999  2.8  4.0  0.98  5.88 99.00  57 9999.0  18.8  19.1  14.9 99.0 99.00
2020 06 23 19 50 999  2.1  3.5  0.99  5.58 99.00 349 9999.0  19.1  19.3  14.8 99.0 99.00
2020 06 23 20 00 999  2.0  3.4  0.95  5.87 99.00  18 9999.0  19.2  19.3  14.7 99.0 99.00
2020 06 23 20 10 999  1.3  2.2  0.92  5.77 99.00  24 9999.0  19.4  19.4  14.3 99.0 99.00
2020 06 23 20 20 999  1.2  2.1  0.93  5.81 99.00  30 9999.0  19.6  19.5  14.4 99.0 99.00
2020 06 23 20 30 999  1.1  2.2  0.91  5.71 99.00  18 9999.0  19.7  19.6  14.3 99.0 99.00
2020 06 23 20 40 999  1.8  3.0  0.87  5.69 99.00 355 9999.0  19.7  19.8  14.2 99.0 99.00
2020 06 23 20 50 999  1.8  2.7  0.83  5.80 99.00   5 9999.0  19.8  19.8  14.1 99.0 99.00
2020 06 23 21 00 999  1.8  2.9  0.85  5.66 99.00  27 9999.0  20.0  19.8  14.1 99.0 99.00
2020 06 23 21 20 999  1.9  3.3  0.82  5.67 99.00   7 9999.0  20.1  20.0  14.3 99.0 99.00
2020 06 23 21 30 999  2.2  3.3  0.75  5.78 99.00  12 9999.0  20.2  20.0  14.5 99.0 99.00
2020 06 23 21 40 999  2.0  3.1  0.76  5.75 99.00  18 9999.0  20.3  20.0  14.9 99.0 99.00
2020 06 23 22 00 999  2.3  3.3  0.80  5.82 99.00  32 9999.0  20.4  19.9  15.4 99.0 99.00
2020 06 23 22 10 999  1.9  2.7  0.76  5.72 99.00  17 9999.0  20.5  19.9  15.8 99.0 99.00
2020 06 23 22 20 999  1.9  2.6  0.73  5.42 99.00  62 9999.0  20.6  20.0  15.9 99.0 99.00
2020 06 23 22 30 999  2.3  3.0  0.74  5.57 99.00 339 9999.0  20.8  20.0  15.3 99.0 99.00
2020 06 23 22 40 999  2.1  2.6  0.76  5.53 99.00  28 9999.0  20.8  20.0  15.6 99.0 99.00
2020 06 23 23 30 999  1.6  2.4  0.69  5.37 99.00  72 9999.0  20.7  20.1  16.5 99.0 99.00
2020 06 23 23 40 999  1.6  2.4  0.66  5.32 99.00  46 9999.0  20.8  20.1  16.3 99.0 99.00
2020 06 23 23 50 999  2.0  2.8  0.65  5.52 99.00  56 9999.0  21.0  20.1  15.4 99.0 99.00
2020 06 24 00 10 999  1.2  1.9  0.65  5.36 99.00  96 9999.0  20.9  20.1  16.1 99.0 99.00
2020 06 24 00 20 999  1.1  1.5  0.66  5.34 99.00  22 9999.0  20.7  20.1  15.9 99.0 99.00
2020 06 24 00 30 999  1.3  2.0  0.70  5.65 99.00  26 9999.0  20.6  20.1  16.3 99.0 99.00
2020 06 24 00 40 999  2.1  2.8  0.67  5.84 99.00  50 9999.0  20.6  20.0  16.6 99.0 99.00
2020 06 24 00 50 999  2.3  3.0  0.65  5.91 99.00  17 9999.0  20.7  20.0  15.6 99.0 99.00
2020 06 24 01 00 999  2.8  3.4  0.62  5.68 99.00  32 9999.0  21.1  20.0  14.0 99.0 99.00
2020 06 24 01 10 999  2.8  3.4  0.62  5.80 99.00  43 9999.0  21.1  20.0  14.4 99.0 99.00
2020 06 24 01 20 999  3.0  6.2  0.60  5.85 99.00  58 9999.0  20.8  19.9  15.0 99.0 99.00
2020 06 24 01 30 999  9.8 14.1  0.61  6.12 99.00 329 9999.0  19.1  19.8  15.6 99.0 99.00
2020 06 24 01 40 999  9.3 12.1  0.70  5.67 99.00  22 9999.0  18.2  19.7  15.2 99.0 99.00
2020 06 24 01 50 999  8.9 11.7  0.83  5.65 99.00  35 9999.0  18.0  19.5  15.0 99.0 99.00
2020 06 24 02 00 999  8.0 10.5  0.95  5.58 99.00 335 9999.0  17.9  19.4  15.1 99.0 99.00
2020 06 24 02 10 999  6.8  9.8  0.97  5.23 99.00 267 9999.0  17.9  19.4  15.2 99.0 99.00
2020 06 24 02 20 999  6.2  8.4  1.04  5.23 99.00  98 9999.0  17.8  19.3  15.1 99.0 99.00
2020 06 24 02 30 999  5.8  7.8  1.01  4.65 99.00   1 9999.0  17.7  19.3  15.0 99.0 99.00
2020 06 24 03 00 999  4.4  5.9  1.04  3.96 99.00 146 9999.0  17.9  19.2  15.3 99.0 99.00
2020 06 24 03 10 999  4.6  6.5  0.97  3.90 99.00 343 9999.0  17.8  19.2  15.0 99.0 99.00
2020 06 24 03 20 999  4.5  6.1  0.96  3.65 99.00 350 9999.0  17.8  19.2  15.1 99.0 99.00
2020 06 24 03 30 999  4.5  6.2  0.86  4.38 99.00  21 9999.0  17.6  19.2  15.3 99.0 99.00
2020 06 24 03 40 999  4.2  6.2  0.92  4.38 99.00 206 9999.0  17.5  19.2  15.1 99.0 99.00
2020 06 24 03 50 999  2.7  4.1  0.89  4.96 99.00  28 9999.0  17.5  19.1  14.5 99.0 99.00
2020 06 24 04 00 999  3.3  4.8  0.87  5.86 99.00 260 9999.0  17.6  19.1  14.6 99.0 99.00
2020 06 24 04 10 999  3.8  5.0  0.79  5.81 99.00  11 9999.0  17.5  19.1  14.7 99.0 99.00
2020 06 24 04 30 999  3.0  4.1  0.78  4.54 99.00 100 9999.0  17.2  19.1  14.4 99.0 99.00
2020 06 24 04 40 999  2.7  4.2  0.84  4.54 99.00 999 9999.0  17.2  19.0  14.4 99.0 99.00
2020 06 24 04 50 999  2.4  3.8  0.83  3.82 99.00  32 9999.0  17.2  19.0  14.4 99.0 99.00
2020 06 24 05 40 999  1.6  2.7  0.76  4.43 99.00   7 9999.0  17.4  19.0  14.4 99.0 99.00
2020 06 24 07 50 999  1.9  2.6  0.67  5.70 99.00   3 9999.0  17.4  18.9  14.3 99.0 99.00
2020 06 24 08 50 999  2.7  3.5  0.60  5.00 99.00 326 9999.0  17.5  18.8  14.5 99.0 99.00
2020 06 24 09 30 999  2.8  3.8  0.57  5.45 99.00 349 9999.0  17.4  18.8  14.7 99.0 99.00
2020 06 24 09 50 999  2.2  2.9  0.58  5.04 99.00 999 9999.0  17.4  18.8  14.8 99.0 99.00
2020 06 24 10 30 999  2.6  3.2  0.57  5.22 99.00 312 9999.0  17.3  18.9  14.9 99.0 99.00
2020 06 24 10 40 999  2.4  3.1  0.60  5.08 99.00 328 9999.0  17.4  18.9  14.9 99.0 99.00
2020 06 24 10 50 999  2.3  3.3  0.58  4.88 99.00 243 9999.0  17.4  18.9  15.1 99.0 99.00
2020 06 24 11 10 999  3.0  3.8  0.54  4.71 99.00 277 9999.0  17.5  18.9  14.9 99.0 99.00
2020 06 24 11 30 999  3.0  3.8  0.52  5.02 99.00 288 9999.0  17.6  18.9  15.2 99.0 99.00
2020 06 24 12 10 999  4.0  4.8  0.54  4.84 99.00  86 9999.0  17.9  18.9  15.4 99.0 99.00
2020 06 24 12 40 999  4.1  5.5  0.51  4.75 99.00 250 9999.0  18.0  19.0  15.4 99.0 99.00
2020 06 24 13 10 999  4.3  5.6  0.54  4.40 99.00  20 9999.0  18.0  19.0  15.8 99.0 99.00
2020 06 24 13 20 999  4.2  5.5  0.54  4.70 99.00 999 9999.0  18.0  19.0  15.7 99.0 99.00
2020 06 24 13 30 999  4.1  5.0  0.53  4.70 99.00 999 9999.0  18.1  19.0  15.8 99.0 99.00
2020 06 24 14 50 999  3.4  4.2  0.50  4.27 99.00 246 9999.0  18.2  19.2  15.6 99.0 99.00
2020 06 24 16 40 999  0.9  1.5  0.41  4.98 99.00  65 9999.0  18.8  19.7  14.0 99.0 99.00
2020 06 24 18 30 999  1.2  1.6  0.34  4.99 99.00 326 9999.0  20.3  20.8  13.5 99.0 99.00
2020 06 24 19 20 999  4.5  6.7  0.32  4.24 99.00 196 9999.0  20.3  20.6  14.2 99.0 99.00
2020 06 24 19 30 999  4.3  5.3  0.31  4.66 99.00 332 9999.0  19.8  20.4  13.8 99.0 99.00
2020 06 24 20 00 999  3.2  5.0  0.29  4.36 99.00  38 9999.0  19.2  19.8  14.5 99.0 99.00
2020 06 24 20 20 999  0.8  2.0  0.31  4.36 99.00 999 9999.0  19.2  19.8  13.8 99.0 99.00
2020 06 24 20 40 999  1.9  2.6  0.29  4.28 99.00 256 9999.0  19.5  19.8  14.4 99.0 99.00
2020 06 24 21 10 999  3.7  4.4  0.26  5.51 99.00 314 9999.0  19.7  20.0  14.9 99.0 99.00
2020 06 24 21 30 999  3.9  5.3  0.25  4.70 99.00 195 9999.0  20.1  20.0  14.3 99.0 99.00
2020 06 24 22 20 999  3.6  4.5  0.21  5.51 99.00   7 9999.0  21.1  19.9  15.3 99.0 99.00
2020 06 24 22 40 999  4.0  4.8  0.23  5.44 99.00 213 9999.0  20.9  19.8  15.2 99.0 99.00
2020 06 25 00 00 999  4.2  5.2  0.30  3.01 99.00 213 9999.0  20.8  19.7  16.0 99.0 99.00
2020 06 25 00 20 999  3.9  4.9  0.30  3.01 99.00  33 9999.0  20.7  19.7  15.6 99.0 99.00
2020 06 25 00 30 999  3.8  4.7  0.29  2.99 99.00 150 9999.0  20.5  19.7  15.8 99.0 99.00
2020 06 25 00 50 999  4.0  5.5  0.27  2.99 99.00 339 9999.0  20.4  19.6  15.7 99.0 99.00
2020 06 25 01 20 999  4.6  6.7  0.34  2.99 99.00  32 9999.0  20.1  19.5  16.1 99.0 99.00
2020 06 25 01 40 999  4.3  5.3  0.34 99.00 99.00 163 9999.0  20.0  19.5  16.2 99.0 99.00
2020 06 25 03 10 999  5.3  6.7  0.33 99.00 99.00 193 9999.0  19.6  19.7  15.8 99.0 99.00
2020 06 25 04 30 999  4.2  5.1  0.31 99.00 99.00 227 9999.0  19.3  19.7  16.8 99.0 99.00
2020 06 25 06 40 999  2.5  3.1  0.25 99.00 99.00 224 9999.0  19.6  19.5  17.3 99.0 99.00
2020 06 25 07 10 999  3.0  3.6  0.23 99.00 99.00 252 9999.0  19.5  19.5  17.4 99.0 99.00
2020 06 25 07 20 999  2.8  3.6  0.23 99.00 99.00 250 9999.0  19.4  19.5  17.5 99.0 99.00
2020 06 25 08 50 999  3.9  4.7  0.26 99.00 99.00 255 9999.0  19.5  19.3  15.7 99.0 99.00
2020 06 25 09 50 999  2.9  3.9  0.24 99.00 99.00 274 9999.0  19.1  19.3  16.4 99.0 99.00
2020 06 25 10 30 999  2.6  3.4  0.24  2.01 99.00 272 9999.0  19.1  19.3  16.2 99.0 99.00
2020 06 25 10 40 999  2.5  3.1  0.24  2.01 99.00 271 9999.0  19.1  19.2  16.2 99.0 99.00
2020 06 25 10 50 999  2.5  3.6  0.23  2.05 99.00 282 9999.0  19.1  19.2  16.2 99.0 99.00
2020 06 25 11 10 999  2.4  3.2  0.24  2.20 99.00 276 9999.0  19.2  19.2  16.0 99.0 99.00
2020 06 25 12 20 999  3.5  4.7  0.27  2.74 99.00 109 9999.0  19.1  19.1  15.5 99.0 99.00
2020 06 25 13 10 999  3.0  3.9  0.24  2.25 99.00 292 9999.0  19.0  19.2  15.7 99.0 99.00
2020 06 25 14 00 999  2.3  2.8  0.26  2.22 99.00 143 9999.0  18.8  19.2  15.0 99.0 99.00
2020 06 25 15 20 999  2.5  3.1  0.26  2.23 99.00 308 9999.0  18.7  19.4  14.7 99.0 99.00
2020 06 25 15 40 999  2.1  2.6  0.25  2.19 99.00 316 9999.0  18.8  19.5  14.5 99.0 99.00
2020 06 25 15 50 999  2.0  2.6  0.26  2.19 99.00 999 9999.0  18.9  19.6  14.8 99.0 99.00
2020 06 25 16 10 999  1.6  2.2  0.27  2.23 99.00 999 9999.0  19.0  19.6  14.5 99.0 99.00
2020 06 25 16 50 999  0.4  1.1  0.22  2.51 99.00 316 9999.0  19.3  20.0  14.6 99.0 99.00
2020 06 25 18 10 999  2.1  2.7  0.18  2.25 99.00 309 9999.0  20.2  21.1  14.3 99.0 99.00
2020 06 25 18 50 999  2.9  3.6  0.17  2.33 99.00 325 9999.0  20.4  21.1  14.7 99.0 99.00
2020 06 25 19 10 999  3.8  4.4  0.18  2.28 99.00 999 9999.0  20.5  20.8  15.5 99.0 99.00
2020 06 25 19 20 999  3.8  4.4  0.18  2.40 99.00 331 9999.0  20.4  20.6  15.9 99.0 99.00
2020 06 25 19 30 999  3.7  4.3  0.18  2.54 99.00 345 9999.0  20.5  20.5  15.7 99.0 99.00
2020 06 25 19 40 999  3.6  4.2  0.18  2.60 99.00 307 9999.0  20.5  20.4  15.9 99.0 99.00
2020 06 25 19 50 999  3.6  4.3  0.17  2.59 99.00 320 9999.0  20.6  20.3  15.8 99.0 99.00
2020 06 25 20 00 999  3.3  3.9  0.18  2.44 99.00 158 9999.0  20.7  20.2  16.0 99.0 99.00
2020 06 25 20 10 999  3.2  3.9  0.18  2.36 99.00 289 9999.0  20.7  20.3  16.3 99.0 99.00
2020 06 25 20 30 999  2.8  3.6  0.20  2.68 99.00 999 9999.0  20.9  20.3  16.1 99.0 99.00
2020 06 25 20 40 999  2.6  3.2  0.21  2.68 99.00 999 9999.0  21.0  20.3  16.5 99.0 99.00
2020 06 25 20 50 999  2.9  3.4  0.20  2.50 99.00 117 9999.0  21.0  20.3  16.5 99.0 99.00
2020 06 25 21 00 999  2.8  3.3  0.18  2.63 99.00 308 9999.0  21.0  20.5  16.8 99.0 99.00
2020 06 25 21 20 999  2.9  3.4  0.15  2.68 99.00 351 9999.0  21.1  20.6  17.0 99.0 99.00
2020 06 25 21 30 999  2.8  3.4  0.15  2.80 99.00  10 9999.0  21.2  20.6  16.8 99.0 99.00
2020 06 25 21 40 999  2.8  3.4  0.16  2.80 99.00 999 9999.0  21.2  20.7  16.9 99.0 99.00
2020 06 25 21 50 999  3.1  4.0  0.16  2.80 99.00 999 9999.0  21.3  20.7  17.0 99.0 99.00
2020 06 25 22 00 999  3.4  4.0  0.16  3.33 99.00 190 9999.0  21.3  20.7  16.8 99.0 99.00
2020 06 25 22 10 999  3.3  4.0  0.15  3.22 99.00 999 9999.0  21.3  20.7  16.6 99.0 99.00
2020 06 25 22 20 999  3.3  3.8  0.15  2.69 99.00 127 9999.0  21.3  20.6  16.8 99.0 99.00
2020 06 25 22 30 999  3.2  3.7  0.16  2.69 99.00 999 9999.0  21.3  20.5  16.9 99.0 99.00
2020 06 25 22 40 999  3.4  4.0  0.17  2.69 99.00 999 9999.0  21.3  20.5  16.9 99.0 99.00
2020 06 25 23 00 999  3.8  4.6  0.19 99.00 99.00  83 9999.0  21.4  20.4  16.6 99.0 99.00
2020 06 25 23 10 999  3.8  4.5  0.20 99.00 99.00  68 9999.0  21.4  20.4  16.6 99.0 99.00
2020 06 25 23 20 999  3.7  4.4  0.21 99.00 99.00  80 9999.0  21.5  20.5  16.3 99.0 99.00
2020 06 25 23 30 999  3.3  4.1  0.23 99.00 99.00 999 9999.0  21.5  20.5  16.9 99.0 99.00
2020 06 25 23 40 999  3.1  3.8  0.23 99.00 99.00  90 9999.0  21.4  20.5  16.6 99.0 99.00
2020 06 25 23 50 999  2.9  3.5  0.23 99.00 99.00  68 9999.0  21.4  20.5  16.9 99.0 99.00
2020 06 26 00 10 999  3.0  3.6  0.21 99.00 99.00  78 9999.0  21.4  20.4  17.0 99.0 99.00
2020 06 26 00 30 999  2.9  3.4  0.18 99.00 99.00  61 9999.0  21.5  20.5  16.7 99.0 99.00
2020 06 26 00 40 999  2.7  3.2  0.17 99.00 99.00  63 9999.0  21.6  20.5  17.0 99.0 99.00
2020 06 26 00 50 999  2.7  3.2  0.17 99.00 99.00  63 9999.0  21.4  20.4  17.1 99.0 99.00
2020 06 26 01 00 999  2.6  3.1  0.17 99.00 99.00 999 9999.0  21.2  20.4  17.6 99.0 99.00
2020 06 26 01 10 999  2.8  3.3  0.17 99.00 99.00  70 9999.0  21.3  20.4  17.1 99.0 99.00
2020 06 26 01 20 999  3.0  3.6  0.17 99.00 99.00  69 9999.0  21.3  20.3  17.3 99.0 99.00
2020 06 26 01 30 999  2.9  3.4  0.17 99.00 99.00  63 9999.0  21.3  20.2  17.4 99.0 99.00
2020 06 26 01 40 999  2.6  3.1  0.17 99.00 99.00  69 9999.0  21.3  20.2  17.7 99.0 99.00
2020 06 26 01 50 999  2.2  2.7  0.16 99.00 99.00 999 9999.0  21.2  20.2  18.0 99.0 99.00
2020 06 26 02 00 999  2.1  2.5  0.16 99.00 99.00  69 9999.0  21.0  20.2  18.4 99.0 99.00
2020 06 26 02 10 999  2.1  2.5  0.16 99.00 99.00  12 9999.0  21.0  20.2  18.4 99.0 99.00
2020 06 26 03 10 999  2.1  2.6  0.13 99.00 99.00 999 9999.0  20.9  20.2  19.1 99.0 99.00
2020 06 26 03 30 999  2.3  2.9  0.12 99.00 99.00  56 9999.0  20.8  20.2  19.1 99.0 99.00
2020 06 26 03 50 999  2.3  2.7  0.11 99.00 99.00 999 9999.0  21.0  20.3  18.2 99.0 99.00
